"# Program:featureCounts v1.6.4; Command:""featureCounts"" ""-a"" ""Pflu55.saf.txt"" ""-F"" ""SAF"" ""-t"" ""GeneID"" ""--read2pos"" ""5"" ""-o"" ""Mark22_counts.txt"" ""YL37_1.sam"" ""YL37_2.sam"" ""YL37_3.sam"" ""GM103_1.sam"" ""GM103_2.sam"" ""GM103_3.sam"" ""YL57_1.sam"" ""YL57_2.sam"" ""YL57_3.sam"" "																												
																												
Geneid	Chr	Start	End	Strand	Length	YL37_1.sam	YL37_2.sam	YL37_3.sam	GM103_1.sam	GM103_2.sam	GM103_3.sam	YL57_1.sam	YL57_2.sam	YL57_3.sam	YL37_1.norm	YL37_2.norm	YL37_3.norm	GM103_1.norm	GM103_2.norm	GM103_3.norm	YL57_1.norm	YL57_2.norm	YL57_3.norm	log2FC 57vs37	log2FC 103vs37	#Orf	Name	Desc
33931E_Pfluorescens55_04572	1	4987406	4988224	-	819	933	1118	665	986	1164	792	786	548	1010	265.0568182	395.0530035	380	347.1830986	321.5469613	265.7718121	316.9354839	274	394.53125	-0.077856789	-0.154466407	33931E_Pfluorescens55_04572	scpA	Segregation and condensation protein A
33931E_Pfluorescens55_03424	1	3756417	3757241	-	825	679	639	123	649	404	514	351	396	317	192.8977273	225.795053	70.28571429	228.5211268	111.6022099	172.4832215	141.5322581	198	123.828125	-0.077636316	0.06808092	33931E_Pfluorescens55_03424	ttcA	tRNA-cytidine(32) 2-sulfurtransferase
33931E_Pfluorescens55_01977	1	2176759	2177088	-	330	410	74	18	282	150	19	227	38	88	116.4772727	26.14840989	10.28571429	99.29577465	41.43646409	6.375838926	91.53225806	19	34.375	-0.077566081	-0.055819472	33931E_Pfluorescens55_01977		hypothetical protein
33931E_Pfluorescens55_01329	1	1471727	1473103	+	1377	480	357	426	298	478	601	226	297	614	136.3636364	126.1484099	243.4285714	104.9295775	132.0441989	201.6778523	91.12903226	148.5	239.84375	-0.077519144	-0.20589244	33931E_Pfluorescens55_01329	mco	Multicopper oxidase mco
33931E_Pfluorescens55_03487	1	3817010	3818626	+	1617	491	284	367	257	462	390	277	203	545	139.4886364	100.3533569	209.7142857	90.49295775	127.6243094	130.8724832	111.6935484	101.5	212.890625	-0.07736327	-0.365317069	33931E_Pfluorescens55_03487	gapN	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
33931E_Pfluorescens55_03120	1	3416284	3416778	+	495	402	169	215	387	344	312	276	269	91	114.2045455	59.71731449	122.8571429	136.2676056	95.02762431	104.6979866	111.2903226	134.5	35.546875	-0.07708871	0.179043082	33931E_Pfluorescens55_03120		hypothetical protein
33931E_Pfluorescens55_02322	1	2509491	2509862	-	372	231	24	51	159	333	86	72	1	175	65.625	8.480565371	29.14285714	55.98591549	91.98895028	28.8590604	29.03225806	0.5	68.359375	-0.076862278	0.776275348	33931E_Pfluorescens55_02322		hypothetical protein
33931E_Pfluorescens55_01780	1	1963222	1964196	+	975	573	525	210	356	395	536	277	432	298	162.7840909	185.5123675	120	125.3521127	109.1160221	179.8657718	111.6935484	216	116.40625	-0.076538211	-0.176628241	33931E_Pfluorescens55_01780	cysK_1	Cysteine synthase A
33931E_Pfluorescens55_00981	1	1105863	1109021	+	3159	3366	3286	1733	2546	3247	3109	2261	2085	2542	956.25	1161.130742	990.2857143	896.4788732	896.961326	1043.288591	911.6935484	1042.5	992.96875	-0.076505158	-0.131603443	33931E_Pfluorescens55_00981	cusA	Cation efflux system protein CusA
33931E_Pfluorescens55_02749	1	3007402	3008439	+	1038	560	320	326	665	559	421	534	350	114	159.0909091	113.0742049	186.2857143	234.1549296	154.4198895	141.2751678	215.3225806	175	44.53125	-0.076236461	0.208816952	33931E_Pfluorescens55_02749	dpkA	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
33931E_Pfluorescens55_04299	1	4700531	4702486	-	1956	1623	1409	1079	1600	1922	1167	1766	618	1212	461.0795455	497.8798587	616.5714286	563.3802817	530.9392265	391.6107383	712.0967742	309	473.4375	-0.076142005	-0.084471594	33931E_Pfluorescens55_04299		hypothetical protein
33931E_Pfluorescens55_00014	1	13215	14783	+	1569	2027	1556	901	1183	1871	2114	879	1103	1665	575.8522727	549.8233216	514.8571429	416.5492958	516.8508287	709.3959732	354.4354839	551.5	650.390625	-0.076019993	0.001989042	33931E_Pfluorescens55_00014	clsC	Cardiolipin synthase C
33931E_Pfluorescens55_03959	1	4306916	4307857	-	942	228	164	166	141	523	332	142	171	163	64.77272727	57.95053004	94.85714286	49.64788732	144.4751381	111.409396	57.25806452	85.5	63.671875	-0.075896376	0.489776876	33931E_Pfluorescens55_03959		hypothetical protein
33931E_Pfluorescens55_02130	1	2332044	2333186	-	1143	642	390	450	563	856	385	407	490	355	182.3863636	137.8091873	257.1428571	198.2394366	236.4640884	129.1946309	164.1129032	245	138.671875	-0.075808028	-0.03398258	33931E_Pfluorescens55_02130	msuD_1	Methanesulfonate monooxygenase
33931E_Pfluorescens55_03671	1	4023906	4024766	+	861	236	151	343	189	541	281	62	127	542	67.04545455	53.35689046	196	66.54929577	149.4475138	94.29530201	25	63.5	211.71875	-0.07574621	-0.028133272	33931E_Pfluorescens55_03671	livH_5	High-affinity branched-chain amino acid transport system permease protein LivH
33931E_Pfluorescens55_05556	1	6034160	6034444	+	285	31	76	123	20	75	243	68	122	31	8.806818182	26.85512367	70.28571429	7.042253521	20.71823204	81.54362416	27.41935484	61	12.109375	-0.075743807	0.044995974	33931E_Pfluorescens55_05556		hypothetical protein
33931E_Pfluorescens55_03799	1	4158956	4159258	-	303	19	10	30	7	20	14	42	0	20	5.397727273	3.533568905	17.14285714	2.464788732	5.524861878	4.697986577	16.93548387	0	7.8125	-0.075309408	-1.039196984	33931E_Pfluorescens55_03799	ihfA	Integration host factor subunit alpha
33931E_Pfluorescens55_01753	1	1938107	1938706	+	600	312	644	137	355	173	467	358	154	392	88.63636364	227.5618375	78.28571429	125	47.79005525	156.7114094	144.3548387	77	153.125	-0.075078428	-0.259681599	33931E_Pfluorescens55_01753	ubiE_3	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
33931E_Pfluorescens55_03958	1	4306277	4306912	-	636	225	123	59	122	309	23	29	82	208	63.92045455	43.46289753	33.71428571	42.95774648	85.35911602	7.718120805	11.69354839	41	81.25	-0.075068742	-0.052716126	33931E_Pfluorescens55_03958		hypothetical protein
33931E_Pfluorescens55_00818	1	935342	936736	-	1395	1097	898	809	1213	730	501	986	330	1212	311.6477273	317.3144876	462.2857143	427.1126761	201.6574586	168.1208054	397.5806452	165	473.4375	-0.074929645	-0.453524716	33931E_Pfluorescens55_00818	xanP_1	Xanthine permease XanP
33931E_Pfluorescens55_05302	1	5768323	5769267	+	945	253	271	243	154	622	356	224	196	263	71.875	95.75971731	138.8571429	54.22535211	171.8232044	119.4630872	90.32258065	98	102.734375	-0.074547264	0.172885571	33931E_Pfluorescens55_05302		hypothetical protein
33931E_Pfluorescens55_02821	1	3097682	3098494	+	813	663	257	216	392	618	593	422	290	172	188.3522727	90.81272085	123.4285714	138.028169	170.718232	198.9932886	170.1612903	145	67.1875	-0.074434803	0.334764926	33931E_Pfluorescens55_02821	crt	Short-chain-enoyl-CoA hydratase
33931E_Pfluorescens55_02488	1	2688355	2689746	-	1392	479	449	204	426	290	445	350	350	191	136.0795455	158.6572438	116.5714286	150	80.11049724	149.3288591	141.1290323	175	74.609375	-0.074016826	-0.116350571	33931E_Pfluorescens55_02488		hypothetical protein
33931E_Pfluorescens55_05312	1	5779003	5780181	+	1179	641	287	248	473	320	677	293	399	221	182.1022727	101.4134276	141.7142857	166.5492958	88.39779006	227.1812081	118.1451613	199.5	86.328125	-0.073983441	0.181173762	33931E_Pfluorescens55_05312	btuD_10	Vitamin B12 import ATP-binding protein BtuD
33931E_Pfluorescens55_01939	1	2139752	2140171	-	420	237	281	150	347	258	363	209	82	293	67.32954545	99.29328622	85.71428571	122.1830986	71.27071823	121.8120805	84.27419355	41	114.453125	-0.073958111	0.321216686	33931E_Pfluorescens55_01939	ohrB_1	Organic hydroperoxide resistance protein OhrB
33931E_Pfluorescens55_04368	1	4780406	4781209	-	804	1260	622	277	630	717	517	910	157	650	357.9545455	219.7879859	158.2857143	221.8309859	198.0662983	173.4899329	366.9354839	78.5	253.90625	-0.07376353	-0.310787283	33931E_Pfluorescens55_04368		Uncharacterized protein Rv2569c
33931E_Pfluorescens55_00801	1	920101	920997	+	897	428	218	372	562	362	284	442	312	145	121.5909091	77.03180212	212.5714286	197.8873239	100	95.30201342	178.2258065	156	56.640625	-0.073144016	-0.064595505	33931E_Pfluorescens55_00801		hypothetical protein
33931E_Pfluorescens55_00447	1	505800	507167	+	1368	4856	4442	2958	3262	4015	4334	3790	2693	3931	1379.545455	1569.611307	1690.285714	1148.591549	1109.116022	1454.362416	1528.225806	1346.5	1535.546875	-0.073083588	-0.321727535	33931E_Pfluorescens55_00447		hypothetical protein
33931E_Pfluorescens55_05512	1	5984867	5987584	+	2718	2781	1788	1302	2066	2420	3425	1545	1193	2149	790.0568182	631.8021201	744	727.4647887	668.5082873	1149.328859	622.983871	596.5	839.453125	-0.0730396	0.232897522	33931E_Pfluorescens55_05512	rbbA	Ribosome-associated ATPase
33931E_Pfluorescens55_03884	1	4237441	4237674	-	234	178	156	73	419	71	189	54	68	216	50.56818182	55.12367491	41.71428571	147.5352113	19.61325967	63.42281879	21.77419355	34	84.375	-0.0728332	0.64541624	33931E_Pfluorescens55_03884		hypothetical protein
33931E_Pfluorescens55_03792	1	4150278	4151672	-	1395	560	532	202	620	574	484	360	247	438	159.0909091	187.9858657	115.4285714	218.3098592	158.5635359	162.4161074	145.1612903	123.5	171.09375	-0.072769929	0.221589909	33931E_Pfluorescens55_03792	oprM_5	Outer membrane protein OprM
33931E_Pfluorescens55_02878	1	3156285	3156848	-	564	21	240	96	130	154	36	26	74	233	5.965909091	84.80565371	54.85714286	45.77464789	42.54143646	12.08053691	10.48387097	37	91.015625	-0.072414035	-0.536584043	33931E_Pfluorescens55_02878		hypothetical protein
33931E_Pfluorescens55_05213	1	5668577	5669848	+	1272	924	1038	334	715	1094	586	724	456	666	262.5	366.7844523	190.8571429	251.7605634	302.2099448	196.6442953	291.9354839	228	260.15625	-0.072229223	-0.127800266	33931E_Pfluorescens55_05213	yhbH	Stress response UPF0229 protein YhbH
33931E_Pfluorescens55_01086	1	1210980	1213265	-	2286	981	992	883	895	1694	1338	964	572	1035	278.6931818	350.5300353	504.5714286	315.1408451	467.9558011	448.9932886	388.7096774	286	404.296875	-0.071455735	0.119948206	33931E_Pfluorescens55_01086	bfrD_1	Probable TonB-dependent receptor BfrD
33931E_Pfluorescens55_01233	1	1364566	1365540	-	975	1002	448	275	523	492	523	476	174	748	284.6590909	158.3038869	157.1428571	184.1549296	135.9116022	175.5033557	191.9354839	87	292.1875	-0.071415513	-0.276128431	33931E_Pfluorescens55_01233	ghrB_1	Glyoxylate/hydroxypyruvate reductase B
33931E_Pfluorescens55_04762	1	5193464	5194378	-	915	2	11	52	5	84	129	53	2	26	0.568181818	3.886925795	29.71428571	1.76056338	23.20441989	43.2885906	21.37096774	1	10.15625	-0.071057208	0.998199957	33931E_Pfluorescens55_04762	secF	Protein translocase subunit SecF
33931E_Pfluorescens55_03781	1	4138751	4139617	+	867	340	81	117	159	52	370	233	152	33	96.59090909	28.62190813	66.85714286	55.98591549	14.36464088	124.1610738	93.9516129	76	12.890625	-0.071032516	0.018224521	33931E_Pfluorescens55_03781		hypothetical protein
33931E_Pfluorescens55_00020	1	19184	20776	+	1593	2487	2308	1315	2258	2994	2678	1897	1697	1412	706.5340909	815.5477032	751.4285714	795.0704225	827.0718232	898.6577181	764.9193548	848.5	551.5625	-0.070566648	0.148960057	33931E_Pfluorescens55_00020	dppA_1	Periplasmic dipeptide transport protein
33931E_Pfluorescens55_02460	1	2657396	2658400	-	1005	553	477	332	470	420	834	258	341	554	157.1022727	168.5512367	189.7142857	165.4929577	116.0220994	279.8657718	104.0322581	170.5	216.40625	-0.070060055	0.12337741	33931E_Pfluorescens55_02460	iolG_1	Myo-inositol 2-dehydrogenase
33931E_Pfluorescens55_03952	1	4297540	4298436	-	897	1672	1232	680	1540	884	1407	1425	661	851	475	435.335689	388.5714286	542.2535211	244.198895	472.147651	574.5967742	330.5	332.421875	-0.069848004	-0.045478345	33931E_Pfluorescens55_03952	cynR_3	HTH-type transcriptional regulator CynR
33931E_Pfluorescens55_00709	1	813801	814373	-	573	1053	560	225	757	735	464	617	301	504	299.1477273	197.8798587	128.5714286	266.5492958	203.038674	155.704698	248.7903226	150.5	196.875	-0.06952578	-0.00070664	33931E_Pfluorescens55_00709		hypothetical protein
33931E_Pfluorescens55_01759	1	1945774	1946223	+	450	634	395	165	256	560	233	251	171	532	180.1136364	139.5759717	94.28571429	90.14084507	154.6961326	78.18791946	101.2096774	85.5	207.8125	-0.069438368	-0.357899404	33931E_Pfluorescens55_01759		hypothetical protein
33931E_Pfluorescens55_04205	1	4595245	4596615	-	1371	356	278	175	290	315	405	91	111	495	101.1363636	98.23321555	100	102.1126761	87.01657459	135.9060403	36.69354839	55.5	193.359375	-0.068169473	0.118668741	33931E_Pfluorescens55_04205	btuD_9	Vitamin B12 import ATP-binding protein BtuD
33931E_Pfluorescens55_04657	1	5075635	5077461	-	1827	2739	1887	1021	1684	1909	2454	1736	841	2085	778.125	666.7844523	583.4285714	592.9577465	527.3480663	823.4899329	700	420.5	814.453125	-0.067999481	-0.06142147	33931E_Pfluorescens55_04657	edd	Phosphogluconate dehydratase
33931E_Pfluorescens55_01523	1	1691616	1694318	-	2703	2385	1996	1106	2069	2261	2136	1371	1588	1473	677.5568182	705.3003534	632	728.5211268	624.5856354	716.7785235	552.8225806	794	575.390625	-0.067909209	0.038873242	33931E_Pfluorescens55_01523	glnD	Bifunctional uridylyltransferase/uridylyl-removing enzyme
33931E_Pfluorescens55_04833	1	5268169	5268549	+	381	323	173	122	241	186	72	274	96	138	91.76136364	61.13074205	69.71428571	84.85915493	51.38121547	24.16107383	110.483871	48	53.90625	-0.067778353	-0.472807884	33931E_Pfluorescens55_04833		hypothetical protein
33931E_Pfluorescens55_04585	1	4999747	5001003	+	1257	1218	175	220	1022	673	701	618	337	234	346.0227273	61.83745583	125.7142857	359.8591549	185.9116022	235.2348993	249.1935484	168.5	91.40625	-0.067741142	0.549643361	33931E_Pfluorescens55_04585	arcA	Arginine deiminase
33931E_Pfluorescens55_04434	1	4846382	4846789	-	408	209	200	78	168	179	200	15	243	100	59.375	70.67137809	44.57142857	59.15492958	49.44751381	67.11409396	6.048387097	121.5	39.0625	-0.06771801	0.00904929	33931E_Pfluorescens55_04434	flgB	Flagellar basal body rod protein FlgB
33931E_Pfluorescens55_05529	1	6002327	6004843	-	2517	3113	3455	1990	3493	3709	2962	2578	2185	2464	884.375	1220.848057	1137.142857	1229.929577	1024.585635	993.9597315	1039.516129	1092.5	962.5	-0.067333072	0.002715664	33931E_Pfluorescens55_05529	caf1A	F1 capsule-anchoring protein
33931E_Pfluorescens55_05423	1	5892951	5894147	+	1197	1072	672	369	860	816	1158	955	493	223	304.5454545	237.4558304	210.8571429	302.8169014	225.4143646	388.590604	385.0806452	246.5	87.109375	-0.067008944	0.284262862	33931E_Pfluorescens55_05423	rlmI_3	Ribosomal RNA large subunit methyltransferase I
33931E_Pfluorescens55_05589	1	6069648	6070286	-	639	401	418	331	252	301	387	224	284	507	113.9204545	147.7031802	189.1428571	88.73239437	83.14917127	129.8657718	90.32258065	142	198.046875	-0.066804586	-0.579039235	33931E_Pfluorescens55_05589	betI_4	HTH-type transcriptional regulator BetI
33931E_Pfluorescens55_04513	1	4927434	4928645	+	1212	919	792	382	815	863	627	346	296	1120	261.0795455	279.8586572	218.2857143	286.971831	238.3977901	210.4026846	139.516129	148	437.5	-0.06651235	-0.045266066	33931E_Pfluorescens55_04513	alaC	Glutamate-pyruvate aminotransferase AlaC
33931E_Pfluorescens55_01987	1	2184615	2185802	+	1188	874	589	610	1052	1045	660	631	563	596	248.2954545	208.1272085	348.5714286	370.4225352	288.6740331	221.4765101	254.4354839	281.5	232.8125	-0.066467473	0.129464543	33931E_Pfluorescens55_01987		hypothetical protein
33931E_Pfluorescens55_02538	1	2752245	2752733	+	489	167	70	20	4	70	99	16	71	97	47.44318182	24.73498233	11.42857143	1.408450704	19.33701657	33.22147651	6.451612903	35.5	37.890625	-0.066467016	-0.631543186	33931E_Pfluorescens55_02538		hypothetical protein
33931E_Pfluorescens55_02790	1	3050727	3057128	-	6402	3509	3429	1864	2922	4448	3148	2396	2202	2713	996.875	1211.660777	1065.142857	1028.873239	1228.729282	1056.375839	966.1290323	1101	1059.765625	-0.066182088	0.017651477	33931E_Pfluorescens55_02790		hypothetical protein
33931E_Pfluorescens55_03992	1	4358016	4358822	+	807	708	310	469	319	283	166	517	344	441	201.1363636	109.540636	268	112.3239437	78.17679558	55.70469799	208.4677419	172	172.265625	-0.066174597	-1.232895681	33931E_Pfluorescens55_03992		hypothetical protein
33931E_Pfluorescens55_03873	1	4228968	4229273	-	306	51	46	15	74	108	81	34	18	38	14.48863636	16.25441696	8.571428571	26.05633803	29.83425414	27.18120805	13.70967742	9	14.84375	-0.066116257	1.079297977	33931E_Pfluorescens55_03873		hypothetical protein
33931E_Pfluorescens55_05114	1	5575239	5575802	+	564	259	147	156	220	203	287	117	165	193	73.57954545	51.9434629	89.14285714	77.46478873	56.07734807	96.30872483	47.17741935	82.5	75.390625	-0.065990108	0.098605271	33931E_Pfluorescens55_05114		hypothetical protein
33931E_Pfluorescens55_01075	1	1195019	1195582	+	564	341	176	259	265	524	274	307	197	182	96.875	62.19081272	148	93.30985915	144.7513812	91.94630872	123.7903226	98.5	71.09375	-0.065757347	0.103951129	33931E_Pfluorescens55_01075	ampD	1%2C6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
33931E_Pfluorescens55_00065	1	70292	72232	+	1941	1598	735	759	1009	1000	377	660	1138	669	453.9772727	259.7173145	433.7142857	355.2816901	276.2430939	126.5100671	266.1290323	569	261.328125	-0.065530138	-0.598043496	33931E_Pfluorescens55_00065	vgrG1_1	Actin cross-linking toxin VgrG1
33931E_Pfluorescens55_03188	1	3502834	3504114	-	1281	1142	975	254	651	1154	904	950	265	672	324.4318182	344.5229682	145.1428571	229.2253521	318.7845304	303.3557047	383.0645161	132.5	262.5	-0.065312056	0.064576934	33931E_Pfluorescens55_03188	alkB1	Alkane 1-monooxygenase 1
33931E_Pfluorescens55_00677	1	775510	777075	-	1566	2331	2164	1613	2172	3298	2348	2103	1238	1992	662.2159091	764.664311	921.7142857	764.7887324	911.0497238	787.9194631	847.983871	619	778.125	-0.065012241	0.069062861	33931E_Pfluorescens55_00677		hypothetical protein
33931E_Pfluorescens55_01151	1	1283030	1283641	+	612	592	969	482	921	418	880	824	390	574	168.1818182	342.4028269	275.4285714	324.2957746	115.4696133	295.3020134	332.2580645	195	224.21875	-0.064824978	-0.096677028	33931E_Pfluorescens55_01151	sodB_1	Superoxide dismutase [Mn/Fe]
33931E_Pfluorescens55_00009	1	9028	9516	+	489	367	397	376	185	609	486	329	339	351	104.2613636	140.2826855	214.8571429	65.14084507	168.2320442	163.0872483	132.6612903	169.5	137.109375	-0.064644441	-0.212578784	33931E_Pfluorescens55_00009	lrp_1	Leucine-responsive regulatory protein
33931E_Pfluorescens55_01398	1	1566576	1567322	-	747	299	315	149	425	473	253	235	162	239	84.94318182	111.3074205	85.14285714	149.6478873	130.6629834	84.89932886	94.75806452	81	93.359375	-0.064352911	0.376138262	33931E_Pfluorescens55_01398	glnM	Probable glutamine ABC transporter permease protein GlnM
33931E_Pfluorescens55_01028	1	1149085	1152054	+	2970	3482	3044	1621	3051	4022	2507	2130	1996	2570	989.2045455	1075.618375	926.2857143	1074.295775	1111.049724	841.2751678	858.8709677	998	1003.90625	-0.064273156	0.017027561	33931E_Pfluorescens55_01028		Tn3 family transposase TnAs2
33931E_Pfluorescens55_04793	1	5230340	5231251	-	912	541	557	324	614	513	435	247	480	443	153.6931818	196.819788	185.1428571	216.1971831	141.7127072	145.9731544	99.59677419	240	173.046875	-0.063350006	-0.088217417	33931E_Pfluorescens55_04793		hypothetical protein
33931E_Pfluorescens55_00734	1	835328	836149	-	822	386	50	65	48	223	281	65	189	94	109.6590909	17.66784452	37.14285714	16.90140845	61.60220994	94.29530201	26.20967742	94.5	36.71875	-0.063126558	0.071271569	33931E_Pfluorescens55_00734	lptB_1	Lipopolysaccharide export system ATP-binding protein LptB
33931E_Pfluorescens55_02886	1	3165307	3168486	-	3180	1882	1757	1071	996	1369	904	1403	1033	1561	534.6590909	620.8480565	612	350.7042254	378.1767956	303.3557047	565.7258065	516.5	609.765625	-0.062993787	-0.775942183	33931E_Pfluorescens55_02886	oqxB9	multidrug efflux RND transporter permease subunit OqxB9
33931E_Pfluorescens55_04685	1	5109485	5110582	-	1098	754	973	385	370	1131	806	1049	585	75	214.2045455	343.8162544	220	130.2816901	312.4309392	270.4697987	422.983871	292.5	29.296875	-0.062992948	-0.125537568	33931E_Pfluorescens55_04685	dinB	DNA polymerase IV
33931E_Pfluorescens55_01258	1	1394461	1395585	+	1125	1035	1001	713	1063	1478	1078	680	861	782	294.0340909	353.7102473	407.4285714	374.2957746	408.2872928	361.7449664	274.1935484	430.5	305.46875	-0.062892328	0.117021245	33931E_Pfluorescens55_01258		hypothetical protein
